"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AZ1","AZ2","KA1","KA2","OD1","REM","EQD"
"71006099999","2014-12-05T09:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","110,1,9,0010,1","99999,9,9,9","999999,9,9,9","-0133,1","-0142,1","99999,9",,,,,,,,"AWY049PAA SA 0900 AUTO8 M M M M/-13/-14/1102/M/ M 32MM=",
"71006099999","2014-12-05T10:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","150,1,9,0005,1","99999,9,9,9","999999,9,9,9","-0136,1","-0148,1","99999,9",,,,,,,,"AWY049PAA SA 1000 AUTO8 M M M M/-14/-15/1501/M/ M 68MM=",
"71006099999","2014-12-05T11:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","210,1,9,0005,1","99999,9,9,9","999999,9,9,9","-0129,1","-0139,1","99999,9",,,,,,,,"AWY049PAA SA 1100 AUTO8 M M M M/-13/-14/2101/M/ M 99MM=",
"71006099999","2014-12-05T12:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","FM-12","99999","V020","190,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0152,1","-0166,1","99999,9","06,0000,9,1","24,0000,9,1",,,"240,M,-0049,1","240,N,-0152,1",,"SYN05871006 16/// /1902 11152 21166 60001 333 11049 21152 70000=",
"71006099999","2014-12-05T12:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","190,1,9,0010,1","99999,9,9,9","999999,9,9,9","-0152,1","-0166,1","99999,9",,,,,,,,"AWY049PAA SA 1200 AUTO8 M M M M/-15/-17/1902/M/ M 26MM=",
"71006099999","2014-12-05T13:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","230,1,9,0015,1","99999,9,9,9","999999,9,9,9","-0149,1","-0160,1","99999,9",,,,,,,,"AWY049PAA SA 1300 AUTO8 M M M M/-15/-16/2303/M/ M 90MM=",
"71006099999","2014-12-05T14:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","240,1,9,0010,1","99999,9,9,9","999999,9,9,9","-0142,1","-0152,1","99999,9",,,,,,,,"AWY049PAA SA 1400 AUTO8 M M M M/-14/-15/2402/M/ M 22MM=",
"71006099999","2014-12-05T15:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","250,1,9,0010,1","99999,9,9,9","999999,9,9,9","-0140,1","-0153,1","99999,9",,,,,,,,"AWY049PAA SA 1500 AUTO8 M M M M/-14/-15/2502/M/ M 03MM=",
"71006099999","2014-12-05T16:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","210,1,9,0015,1","99999,9,9,9","999999,9,9,9","-0142,1","-0153,1","99999,9",,,,,,,,"AWY049PAA SA 1600 AUTO8 M M M M/-14/-15/2103/M/ M 23MM=",
"71006099999","2014-12-05T17:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","080,1,9,0005,1","99999,9,9,9","999999,9,9,9","-0115,1","-0136,1","99999,9",,,,,,,,"AWY049PAA SA 1700 AUTO8 M M M M/-12/-14/0801/M/ M 56MM=",
"71006099999","2014-12-05T18:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","FM-12","99999","V020","190,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0117,1","-0125,1","99999,9","06,0000,9,1","24,0000,9,1",,,"120,M,-0111,1","120,N,-0161,1",,"SYN05871006 16/// /1904 11117 21125 60001 333 11111 21161 70000=",
"71006099999","2014-12-05T18:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","190,1,9,0021,1","99999,9,9,9","999999,9,9,9","-0117,1","+9999,9","99999,9",,,,,,,,"AWY049PAA SA 1800 AUTO8 M M M M/-12/-12/1904/M/ M 75MM=","Q01-11.5 2ATOD  "
"71006099999","2014-12-05T19:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","180,1,9,0021,1","99999,9,9,9","999999,9,9,9","-0108,1","-0115,1","99999,9",,,,,,,,"AWY049PAA SA 1900 AUTO8 M M M M/-11/-12/1804/M/ M 85MM=",
"71006099999","2014-12-05T20:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","110,1,9,0015,1","99999,9,9,9","999999,9,9,9","-0104,1","-0112,1","99999,9",,,,,,,,"AWY049PAA SA 2000 AUTO8 M M M M/-10/-11/1103/M/ M 42MM=",
"71006099999","2014-12-05T21:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","110,1,9,0021,1","99999,9,9,9","999999,9,9,9","-0095,1","-0113,1","99999,9",,,,,,,,"AWY049PAA SA 2100 AUTO8 M M M M/-10/-11/1104/M/ M 53MM=",
"71006099999","2014-12-05T22:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","150,1,9,0021,1","99999,9,9,9","999999,9,9,9","-0108,1","-0118,1","99999,9",,,,,,,,"AWY049PAA SA 2200 AUTO8 M M M M/-11/-12/1504/M/ M 88MM=",
"71006099999","2014-12-05T23:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","130,1,9,0021,1","99999,9,9,9","999999,9,9,9","-0121,1","-0132,1","99999,9",,,,,,,,"AWY049PAA SA 2300 AUTO8 M M M M/-12/-13/1304/M/ M 12MM=",
"71006099999","2014-12-06T00:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","FM-12","99999","V020","140,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0142,1","-0152,1","99999,9","06,0000,9,1","24,0000,9,1",,,"120,M,-0098,1","120,N,-0161,1",,"SYN05871006 16/// /1405 11142 21152 60001 333 11098 21161 70000=",
"71006099999","2014-12-06T00:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","140,1,9,0026,1","99999,9,9,9","999999,9,9,9","-0142,1","-0152,1","99999,9",,,,,,,,"AWY049PAA SA 0000 AUTO8 M M M M/-14/-15/1405/M/ M 22MM=",
"71006099999","2014-12-06T01:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","140,1,9,0041,1","99999,9,9,9","999999,9,9,9","-0150,1","-0162,1","99999,9",,,,,,,,"AWY049PAA SA 0100 AUTO8 M M M M/-15/-16/1408/M/ M 02MM=",
"71006099999","2014-12-06T02:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","120,1,9,0026,1","99999,9,9,9","999999,9,9,9","-0147,1","-0158,1","99999,9",,,,,,,,"AWY049PAA SA 0200 AUTO8 M M M M/-15/-16/1205/M/ M 78MM=",
"71006099999","2014-12-06T03:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","140,1,9,0046,1","99999,9,9,9","999999,9,9,9","-0135,1","-0146,1","99999,9",,,,,,,,"AWY049PAA SA 0300 AUTO8 M M M M/-14/-15/1409/M/ M 56MM=",
"71006099999","2014-12-06T04:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","160,1,9,0057,1","99999,9,9,9","999999,9,9,9","-0127,1","-0137,1","99999,9",,,,,,,,"AWY049PAA SA 0400 AUTO8 M M M M/-13/-14/1611/M/ M 77MM=",
"71006099999","2014-12-06T05:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","150,1,9,0046,1","99999,9,9,9","999999,9,9,9","-0126,1","-0134,1","99999,9",,,,,,,,"AWY049PAA SA 0500 AUTO8 M M M M/-13/-13/1509/M/ M 64MM=",
"71006099999","2014-12-06T06:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","FM-12","99999","V020","130,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0126,1","-0135,1","99999,9","06,0000,9,1","24,0000,9,1",,,"240,M,-0098,1","240,N,-0161,1",,"SYN05871006 16/// /1307 11126 21135 60001 333 11098 21161 70000=",
"71006099999","2014-12-06T06:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","130,1,9,0036,1","99999,9,9,9","999999,9,9,9","-0126,1","-0135,1","99999,9",,,,,,,,"AWY049PAA SA 0600 AUTO8 M M M M/-13/-14/1307/M/ M 65MM=",
"71006099999","2014-12-06T07:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","140,1,9,0051,1","99999,9,9,9","999999,9,9,9","-0134,1","-0144,1","99999,9",,,,,,,,"AWY049PAA SA 0700 AUTO8 M M M M/-13/-14/1410/M/ M 44MM=",
"71006099999","2014-12-06T08:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","140,1,9,0051,1","99999,9,9,9","999999,9,9,9","-0133,1","-0142,1","99999,9",,,,,,,,"AWY049PAA SA 0800 AUTO8 M M M M/-13/-14/1410/M/ M 32MM=",
"71006099999","2014-12-06T09:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","150,1,9,0051,1","99999,9,9,9","999999,9,9,9","-0124,1","-0133,1","99999,9",,,,,,,,"AWY049PAA SA 0900 AUTO8 M M M M/-12/-13/1510/M/ M 43MM=",
"71006099999","2014-12-06T10:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","150,1,9,0051,1","99999,9,9,9","999999,9,9,9","-0113,1","-0121,1","99999,9",,,,,,,,"AWY049PAA SA 1000 AUTO8 M M M M/-11/-12/1510/M/ M 31MM=",
"71006099999","2014-12-06T11:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","120,1,9,0041,1","99999,9,9,9","999999,9,9,9","-0124,1","-0133,1","99999,9",,,,,,,,"AWY049PAA SA 1100 AUTO8 M M M M/-12/-13/1208/M/ M 43MM=",
"71006099999","2014-12-06T12:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","FM-12","99999","V020","120,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0116,1","-0124,1","99999,9","06,0000,9,1","24,0000,9,1",,,"240,M,-0098,1","240,N,-0152,1",,"SYN05871006 16/// /1207 11116 21124 60001 333 11098 21152 70000=",
"71006099999","2014-12-06T12:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","120,1,9,0036,1","99999,9,9,9","999999,9,9,9","-0116,1","-0124,1","99999,9",,,,,,,,"AWY049PAA SA 1200 AUTO8 M M M M/-12/-12/1207/M/ M 64MM=",
"71006099999","2014-12-06T13:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","140,1,9,0046,1","99999,9,9,9","999999,9,9,9","-0106,1","-0113,1","99999,9",,,,,,,,"AWY049PAA SA 1300 AUTO8 M M M M/-11/-11/1409/M/ M 63MM=",
"71006099999","2014-12-06T14:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","140,1,9,0057,1","99999,9,9,9","999999,9,9,9","-0104,1","-0111,1","99999,9",,,,,,,,"AWY049PAA SA 1400 AUTO8 M M M M/-10/-11/1411/M/ M 41MM=",
"71006099999","2014-12-06T15:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","140,1,9,0051,1","99999,9,9,9","999999,9,9,9","-0099,1","-0107,1","99999,9",,,,,,,,"AWY049PAA SA 1500 AUTO8 M M M M/-10/-11/1410/M/ M 97MM=",
"71006099999","2014-12-06T16:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","150,1,9,0041,1","99999,9,9,9","999999,9,9,9","-0091,1","-0099,1","99999,9",,,,,,,,"AWY049PAA SA 1600 AUTO8 M M M M/-09/-10/1508/M/ M 19MM=",
"71006099999","2014-12-06T17:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","150,1,9,0051,1","99999,9,9,9","999999,9,9,9","-0083,1","-0092,1","99999,9",,,,,,,,"AWY049PAA SA 1700 AUTO8 M M M M/-08/-09/1510/M/ M 32MM=",
"71006099999","2014-12-06T18:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","FM-12","99999","V020","150,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0069,1","-0080,1","99999,9","06,0000,9,1","24,0000,9,1",,,"120,M,-0069,1","120,N,-0152,1",,"SYN05871006 16/// /1509 11069 21080 60001 333 11069 21152 70000=",
"71006099999","2014-12-06T18:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","150,1,9,0046,1","99999,9,9,9","999999,9,9,9","-0069,1","-0080,1","99999,9",,,,,,,,"AWY049PAA SA 1800 AUTO8 M M M M/-07/-08/1509/M/ M 90MM=",
"71006099999","2014-12-06T19:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","160,1,9,0077,1","99999,9,9,9","999999,9,9,9","-0057,1","-0071,1","99999,9",,,,,,,"3,01,0093,1,160","AWY067PAA SA 1900 AUTO8 M M M M/-06/-07/1615/M/ PK WND 1618 1857Z M 71MM=",
"71006099999","2014-12-06T20:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","140,1,9,0041,1","99999,9,9,9","999999,9,9,9","-0053,1","-0067,1","99999,9",,,,,,,,"AWY049PAA SA 2000 AUTO8 M M M M/-05/-07/1408/M/ M 37MM=",
"71006099999","2014-12-06T21:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","150,1,9,0062,1","99999,9,9,9","999999,9,9,9","-0054,1","-0068,1","99999,9",,,,,,,,"AWY049PAA SA 2100 AUTO8 M M M M/-05/-07/1512/M/ M 48MM=",
"71006099999","2014-12-06T22:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","150,1,9,0051,1","99999,9,9,9","999999,9,9,9","-0052,1","-0055,1","99999,9",,,,,,,"3,01,0087,1,150","AWY067PAA SA 2200 AUTO8 M M M M/-05/-06/1510/M/ PK WND 1517 2102Z M 25MM=",
"71006099999","2014-12-06T23:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","130,1,9,0046,1","99999,9,9,9","999999,9,9,9","-0054,1","-0064,1","99999,9",,,,,,,,"AWY049PAA SA 2300 AUTO8 M M M M/-05/-06/1309/M/ M 44MM=",
"71006099999","2014-12-07T00:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","FM-12","99999","V020","130,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0057,1","-0067,1","99999,9","06,0000,9,1","24,0000,9,1",,,"120,M,-0052,1","120,N,-0137,1",,"SYN05871006 16/// /1307 11057 21067 60001 333 11052 21137 70000=",
"71006099999","2014-12-07T00:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","130,1,9,0036,1","99999,9,9,9","999999,9,9,9","-0057,1","-0067,1","99999,9",,,,,,,,"AWY049PAA SA 0000 AUTO8 M M M M/-06/-07/1307/M/ M 77MM=",
"71006099999","2014-12-07T01:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","130,1,9,0041,1","99999,9,9,9","999999,9,9,9","-0059,1","-0068,1","99999,9",,,,,,,,"AWY049PAA SA 0100 AUTO8 M M M M/-06/-07/1308/M/ M 98MM=",
"71006099999","2014-12-07T02:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","100,1,9,0026,1","99999,9,9,9","999999,9,9,9","-0072,1","-0078,1","99999,9",,,,,,,,"AWY049PAA SA 0200 AUTO8 M M M M/-07/-08/1005/M/ M 28MM=",
"71006099999","2014-12-07T03:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","130,1,9,0021,1","99999,9,9,9","999999,9,9,9","-0072,1","-0078,1","99999,9",,,,,,,,"AWY049PAA SA 0300 AUTO8 M M M M/-07/-08/1304/M/ M 28MM=",
"71006099999","2014-12-07T04:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","330,1,9,0026,1","99999,9,9,9","999999,9,9,9","-0091,1","-0096,1","99999,9",,,,,,,,"AWY049PAA SA 0400 AUTO8 M M M M/-09/-10/3305/M/ M 16MM=",
"71006099999","2014-12-07T05:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","310,1,9,0067,1","99999,9,9,9","999999,9,9,9","-0084,1","-0090,1","99999,9",,,,,,,"3,01,0087,1,310","AWY067PAA SA 0500 AUTO8 M M M M/-08/-09/3113/M/ PK WND 3117 0456Z M 40MM=",
"71006099999","2014-12-07T06:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","FM-12","99999","V020","320,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0091,1","-0097,1","99999,9","06,0000,9,1","24,0000,9,1",,,"240,M,-0052,1","240,N,-0137,1",,"SYN07471006 16/// /3212 11091 21097 60001 333 11052 21137 70000 555 33318 40060=",
"71006099999","2014-12-07T06:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","320,1,9,0062,1","99999,9,9,9","999999,9,9,9","-0091,1","-0097,1","99999,9",,,,,,,"3,01,0093,1,330","AWY067PAA SA 0600 AUTO8 M M M M/-09/-10/3212/M/ PK WND 3318 0506Z M 17MM=",
"71006099999","2014-12-07T07:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","320,1,9,0072,1","99999,9,9,9","999999,9,9,9","-0082,1","-0090,1","99999,9",,,,,,,"3,01,0098,1,310","AWY067PAA SA 0700 AUTO8 M M M M/-08/-09/3214/M/ PK WND 3119 0654Z M 20MM=",
"71006099999","2014-12-07T08:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","320,1,9,0072,1","99999,9,9,9","999999,9,9,9","-0081,1","-0091,1","99999,9",,,,,,,"3,01,0108,1,330","AWY067PAA SA 0800 AUTO8 M M M M/-08/-09/3214/M/ PK WND 3321 0731Z M 11MM=",
"71006099999","2014-12-07T09:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","310,1,9,0062,1","99999,9,9,9","999999,9,9,9","-0079,1","-0088,1","99999,9",,,,,,,"3,01,0087,1,320","AWY067PAA SA 0900 AUTO8 M M M M/-08/-09/3112/M/ PK WND 3217 0820Z M 98MM=",
"71006099999","2014-12-07T10:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","310,1,9,0062,1","99999,9,9,9","999999,9,9,9","-0070,1","-0081,1","99999,9",,,,,,,"3,01,0087,1,320","AWY067PAA SA 1000 AUTO8 M M M M/-07/-08/3112/M/ PK WND 3217 0947Z M 01MM=",
"71006099999","2014-12-07T11:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","310,1,9,0041,1","99999,9,9,9","999999,9,9,9","-0068,1","-0077,1","99999,9",,,,,,,"3,01,0093,1,300","AWY067PAA SA 1100 AUTO8 M M M M/-07/-08/3108/M/ PK WND 3018 1001Z M 87MM=",
"71006099999","2014-12-07T12:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","FM-12","99999","V020","290,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0079,1","-0087,1","99999,9","06,0000,9,1","24,0000,9,1",,,"240,M,-0052,1","240,N,-0093,1",,"SYN05871006 16/// /2903 11079 21087 60001 333 11052 21093 70000=",
"71006099999","2014-12-07T12:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","290,1,9,0015,1","99999,9,9,9","999999,9,9,9","-0079,1","-0087,1","99999,9",,,,,,,,"AWY049PAA SA 1200 AUTO8 M M M M/-08/-09/2903/M/ M 97MM=",
"71006099999","2014-12-07T13:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","200,1,9,0015,1","99999,9,9,9","999999,9,9,9","-0110,1","-0116,1","99999,9",,,,,,,,"AWY049PAA SA 1300 AUTO8 M M M M/-11/-12/2003/M/ M 06MM=",
"71006099999","2014-12-07T14:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","240,1,9,0021,1","99999,9,9,9","999999,9,9,9","-0104,1","-0108,1","99999,9",,,,,,,,"AWY049PAA SA 1400 AUTO8 M M M M/-10/-11/2404/M/ M 48MM=",
"71006099999","2014-12-07T15:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","260,1,9,0041,1","99999,9,9,9","999999,9,9,9","-0065,1","-0068,1","99999,9",,,,,,,,"AWY049PAA SA 1500 AUTO8 M M M M/-07/-07/2608/M/ M 58MM=",
"71006099999","2014-12-07T16:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","250,1,9,0031,1","99999,9,9,9","999999,9,9,9","-0058,1","-0061,1","99999,9",,,,,,,,"AWY049PAA SA 1600 AUTO8 M M M M/-06/-06/2506/M/ M 81MM=",
"71006099999","2014-12-07T17:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","220,1,9,0021,1","99999,9,9,9","999999,9,9,9","-0055,1","-0059,1","99999,9",,,,,,,,"AWY049PAA SA 1700 AUTO8 M M M M/-06/-06/2204/M/ M 59MM=",
"71006099999","2014-12-07T18:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","FM-12","99999","V020","270,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0022,1","-0038,1","99999,9","06,0000,9,1","24,0000,9,1",,,"120,M,-0022,1","120,N,-0119,1",,"SYN05871006 16/// /2708 11022 21038 60001 333 11022 21119 70000=",
"71006099999","2014-12-07T18:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","270,1,9,0041,1","99999,9,9,9","999999,9,9,9","-0022,1","-0038,1","99999,9",,,,,,,,"AWY049PAA SA 1800 AUTO8 M M M M/-02/-04/2708/M/ M 28MM=",
"71006099999","2014-12-07T19:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","260,1,9,0036,1","99999,9,9,9","999999,9,9,9","-0001,1","-0034,1","99999,9",,,,,,,,"AWY049PAA SA 1900 AUTO8 M M M M/00/-03/2607/M/ M -14MM=",
"71006099999","2014-12-07T20:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","260,1,9,0046,1","99999,9,9,9","999999,9,9,9","+0003,1","-0028,1","99999,9",,,,,,,,"AWY048PAA SA 2000 AUTO8 M M M M/00/-03/2609/M/ M 38MM=",
"71006099999","2014-12-07T21:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","270,1,9,0062,1","99999,9,9,9","999999,9,9,9","+0018,1","-0024,1","99999,9",,,,,,,,"AWY048PAA SA 2100 AUTO8 M M M M/02/-02/2712/M/ M 84MM=",
"71006099999","2014-12-07T22:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","280,1,9,0051,1","99999,9,9,9","999999,9,9,9","+0015,1","-0029,1","99999,9",,,,,,,,"AWY048PAA SA 2200 AUTO8 M M M M/02/-03/2810/M/ M 59MM=",
"71006099999","2014-12-07T23:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","310,1,9,0062,1","99999,9,9,9","999999,9,9,9","+0005,1","-0038,1","99999,9",,,,,,,"3,01,0087,1,310","AWY066PAA SA 2300 AUTO8 M M M M/01/-04/3112/M/ PK WND 3117 2250Z M 58MM=",
"71006099999","2014-12-08T00:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","FM-12","99999","V020","290,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0031,1","-0055,1","99999,9","06,0000,9,1","24,0000,9,1",,,"120,M,+0019,1","120,N,-0119,1",,"SYN05871006 16/// /2906 11031 21055 60001 333 10019 21119 70000=",
"71006099999","2014-12-08T00:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","290,1,9,0031,1","99999,9,9,9","999999,9,9,9","-0031,1","-0055,1","99999,9",,,,,,,,"AWY049PAA SA 0000 AUTO8 M M M M/-03/-06/2906/M/ M 15MM=",
"71006099999","2014-12-08T01:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","010,1,9,0026,1","99999,9,9,9","999999,9,9,9","-0057,1","-0070,1","99999,9",,,,,,,,"AWY049PAA SA 0100 AUTO8 M M M M/-06/-07/0105/M/ M 70MM=",
"71006099999","2014-12-08T02:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","240,1,9,0010,1","99999,9,9,9","999999,9,9,9","-0083,1","-0094,1","99999,9",,,,,,,,"AWY049PAA SA 0200 AUTO8 M M M M/-08/-09/2402/M/ M 34MM=",
"71006099999","2014-12-08T03:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","240,1,9,0021,1","99999,9,9,9","999999,9,9,9","-0105,1","-0121,1","99999,9",,,,,,,,"AWY049PAA SA 0300 AUTO8 M M M M/-11/-12/2404/M/ M 51MM=",
"71006099999","2014-12-08T04:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","270,1,9,0015,1","99999,9,9,9","999999,9,9,9","-0114,1","-0121,1","99999,9",,,,,,,,"AWY049PAA SA 0400 AUTO8 M M M M/-11/-12/2703/M/ M 41MM=",
"71006099999","2014-12-08T05:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","280,1,9,0010,1","99999,9,9,9","999999,9,9,9","-0137,1","-0147,1","99999,9",,,,,,,,"AWY049PAA SA 0500 AUTO8 M M M M/-14/-15/2802/M/ M 77MM=",
"71006099999","2014-12-08T06:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","FM-12","99999","V020","150,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0153,1","-0165,1","99999,9","06,0000,9,1","24,0000,9,1",,,"240,M,+0019,1","240,N,-0153,1",,"SYN07471006 16/// /1502 11153 21165 60001 333 10019 21153 70000 555 33321 40081=",
"71006099999","2014-12-08T06:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","150,1,9,0010,1","99999,9,9,9","999999,9,9,9","-0153,1","-0155,1","99999,9",,,,,,,,"AWY049PAA SA 0600 AUTO8 M M M M/-15/-16/1502/M/ M 35MM=",
